pastry,salty snack,whole milk
sausage,semi-finished bread,whole milk,yogurt
hamburger meat,soft cheese
citrus fruit,yogurt
citrus fruit,oil,root vegetables
herbs,other vegetables,pip fruit
chewing gum,hamburger meat,pork,sausage,soda,soft cheese,whole milk,yogurt
soda,whipped/sour cream
canned fruit,detergent
hard cheese,tropical fruit
chocolate,sparkling wine
misc. beverages,specialty bar
cream cheese ,tropical fruit
napkins,newspapers,other vegetables
instant coffee,salty snack,tropical fruit,yogurt
coffee,frankfurter,ice cream,other vegetables,rolls/buns
instant coffee,shopping bags,sugar
butter,whole milk
root vegetables,specialty bar
butter,meat,sausage,tropical fruit
canned beer,cream cheese ,other vegetables,specialty chocolate
other vegetables,shopping bags,soups,whole milk
semi-finished bread,soda
chicken,white bread
other vegetables,pork
ice cream,shopping bags,white bread
canned beer,pip fruit,sugar
canned fish,pork
flower (seeds),tropical fruit
soft cheese,specialty cheese
onions,whole milk
newspapers,soda
herbs,other vegetables,shopping bags,whole milk
coffee,newspapers,pastry
napkins,white bread
cream cheese ,misc. beverages
brown bread,detergent,domestic eggs
coffee,pastry,pip fruit,seasonal products,whole milk
shopping bags,yogurt
soda,whole milk
specialty bar,yogurt
sliced cheese,soda
citrus fruit,detergent,newspapers,salty snack,whole milk,yogurt
chicken,shopping bags,soda
other vegetables,pastry,spread cheese
waffles,white bread
salt,whole milk
bottled water,candy
red/blush wine,specialty chocolate,whole milk
pip fruit,spices
frozen meals,newspapers
candy,frozen vegetables,roll products 
cocoa drinks,whole milk
curd,margarine,pip fruit,root vegetables,whole milk
shopping bags,tropical fruit,whole milk
bottled water,long life bakery product,soda
frozen fish,house keeping products,sausage
newspapers,white wine
berries,bottled beer,seasonal products,sugar
citrus fruit,soda
frankfurter,shopping bags
margarine,whole milk
other vegetables,waffles
butter,chewing gum,newspapers,whole milk
oil,sausage,whole milk
bottled water,other vegetables
bottled beer,finished products
rolls/buns,white bread
canned beer,rolls/buns
bottled beer,bottled water,butter,citrus fruit,soda
candy,tropical fruit
rolls/buns,shopping bags,whole milk
long life bakery product,soda
bottled water,whole milk
citrus fruit,pot plants
canned beer,detergent,meat
beef,soft cheese
butter,other vegetables
canned beer,ice cream
cream cheese ,sparkling wine
pastry,whole milk
domestic eggs,specialty fat
butter milk,cream cheese 
newspapers,shopping bags
detergent,tropical fruit
butter,pip fruit
UHT-milk,frozen fish,pork
hard cheese,whole milk
bottled water,fruit/vegetable juice,sausage
rolls/buns,whole milk
candy,canned beer,chocolate,yogurt
butter,other vegetables,popcorn
canned beer,onions,sausage
soda,whipped/sour cream
soda,yogurt
grapes,misc. beverages
chocolate,tropical fruit
curd,frankfurter,pip fruit,waffles,white bread
newspapers,sausage
chicken,pip fruit,red/blush wine,rolls/buns,salty snack
bottled water,misc. beverages
coffee,misc. beverages
brown bread,chocolate
canned beer,domestic eggs,yogurt
dishes,ice cream
cocoa drinks,detergent
brown bread,frankfurter,grapes
beef,whole milk
sauces,tropical fruit
domestic eggs,pot plants
chicken,misc. beverages
bottled water,detergent
butter milk,napkins
pastry,sausage,sweet spreads,tropical fruit,white wine,whole milk
ice cream,specialty chocolate
chocolate,coffee
brown bread,oil,pip fruit
beef,yogurt
beef,whole milk
soda,yogurt
sweet spreads,tropical fruit
pork,rolls/buns,root vegetables
liquor,packaged fruit/vegetables,shopping bags
coffee,frozen vegetables,soda
citrus fruit,jam
abrasive cleaner,beef,pasta,pork,salty snack,shopping bags
beef,citrus fruit,curd,tropical fruit
tropical fruit,yogurt
bottled water,candles,pastry
butter milk,dishes
dessert,tropical fruit
beef,whole milk
beef,domestic eggs
other vegetables,whipped/sour cream,yogurt
fruit/vegetable juice,mustard
domestic eggs,misc. beverages,pork,semi-finished bread,sparkling wine,whipped/sour cream
baking powder,finished products,whole milk
coffee,margarine
coffee,other vegetables
sausage,sugar
bottled beer,domestic eggs
pork,processed cheese
misc. beverages,soft cheese
bottled beer,whole milk
bottled water,domestic eggs,margarine,pickled vegetables
candy,fruit/vegetable juice
citrus fruit,condensed milk,frankfurter,other vegetables
berries,fruit/vegetable juice
canned beer,whole milk
fruit/vegetable juice,pickled vegetables
margarine,rolls/buns
other vegetables,pot plants
napkins,other vegetables,sausage,shopping bags
bottled water,citrus fruit
frozen vegetables,tidbits,whole milk
brown bread,newspapers
chocolate,root vegetables
newspapers,whipped/sour cream,whole milk
beef,soda
beverages,prosecco
pot plants,rolls/buns,sausage,snack products
coffee,root vegetables,shopping bags,specialty bar
cream cheese ,sausage
napkins,tropical fruit
pudding powder,tropical fruit
dessert,rice
frozen dessert,salty snack,semi-finished bread,waffles
pip fruit,salty snack
candy,pip fruit
cream cheese ,pip fruit
ham,pickled vegetables
other vegetables,rolls/buns,white bread,whole milk
beverages,flour,ham,tropical fruit
frankfurter,onions
napkins,pip fruit
berries,chocolate marshmallow
mayonnaise,meat spreads
domestic eggs,whole milk
bottled beer,chocolate
other vegetables,skin care
berries,soft cheese
soda,whole milk
frozen fish,pork
butter milk,candles,pot plants
chocolate marshmallow,other vegetables
other vegetables,rolls/buns
coffee,shopping bags,whipped/sour cream
whole milk
pip fruit,whipped/sour cream
ham,whole milk
other vegetables,whipped/sour cream
rolls/buns,whole milk
pastry,rolls/buns,soap,specialty cheese
brown bread,frozen vegetables,rolls/buns
margarine,softener
frozen meals,long life bakery product,sausage,soda
citrus fruit,domestic eggs,specialty bar
beef,roll products 
citrus fruit,shopping bags
pip fruit,rolls/buns
citrus fruit,margarine
pork,root vegetables
salty snack,white bread
citrus fruit,whole milk
rolls/buns,whipped/sour cream
beverages
beverages,curd cheese,rolls/buns,tropical fruit
hamburger meat,rolls/buns
cream cheese ,pickled vegetables
brown bread,soda
citrus fruit
rolls/buns,waffles
bottled beer,house keeping products,tropical fruit,whole milk
cleaner,cooking chocolate,red/blush wine
other vegetables,pot plants,prosecco
coffee,frankfurter,sausage,soda,yogurt
dessert,frozen meals,margarine,pork
dog food,sausage
chocolate,other vegetables
coffee,tropical fruit
rolls/buns,root vegetables
bottled beer,newspapers
bottled beer,hamburger meat
canned vegetables,ham
UHT-milk,chicken,cream cheese ,fish,hard cheese,other vegetables
grapes,soda
beverages,oil
pip fruit,whole milk
pet care,pip fruit
canned beer,long life bakery product,misc. beverages
bottled beer
butter milk,soda,tropical fruit
coffee,root vegetables
butter,napkins,tropical fruit,whole milk
whipped/sour cream,whole milk
canned beer,chicken,pip fruit,sausage
brown bread,house keeping products,processed cheese
coffee,tropical fruit
chewing gum,turkey
beef,pasta
butter milk,rolls/buns
citrus fruit,cling film/bags,fruit/vegetable juice
berries,dessert,newspapers,onions
chocolate,margarine
citrus fruit,domestic eggs
coffee,frozen vegetables
citrus fruit,root vegetables
other vegetables,rolls/buns
bottled water,domestic eggs
chicken,hamburger meat
domestic eggs,fruit/vegetable juice,rolls/buns,yogurt
chewing gum,curd,yogurt
seasonal products,whipped/sour cream
chicken,sugar
curd,ham
berries,frozen vegetables
coffee,hygiene articles
frozen vegetables,long life bakery product
soda,whole milk
turkey,yogurt
brown bread,yogurt
coffee,cream cheese ,frozen vegetables,sugar
rolls/buns,whole milk
baking powder,coffee
dessert,flour
butter,chicken
pickled vegetables,sausage
fruit/vegetable juice,mayonnaise,other vegetables
UHT-milk,other vegetables
whole milk
semi-finished bread,soda
curd,domestic eggs,frozen vegetables
rolls/buns,shopping bags
root vegetables,shopping bags
shopping bags,white wine
fruit/vegetable juice,sugar,whole milk
salty snack,whole milk
coffee,yogurt
bottled water,frankfurter
cream cheese ,sausage
butter milk,red/blush wine
butter,frozen dessert,whole milk
soda,yogurt
beverages,onions,whole milk
domestic eggs,long life bakery product,other vegetables
curd,pastry,yogurt
sausage,yogurt
baking powder,canned beer,specialty chocolate
butter,frozen vegetables
chocolate,domestic eggs
bottled beer,finished products
brown bread,pastry
domestic eggs,pasta,whole milk
dessert,waffles,whole milk
margarine,meat,other vegetables,pip fruit,pork,root vegetables
bottled water,nut snack
house keeping products,pork
beef,rolls/buns,seasonal products
cream,newspapers
fruit/vegetable juice,hamburger meat
butter,waffles
chicken,domestic eggs
female sanitary products,frozen fish
canned beer,soda,tropical fruit
domestic eggs,sausage,sugar
other vegetables,rolls/buns
butter,rolls/buns
fruit/vegetable juice,hygiene articles,whipped/sour cream
domestic eggs,yogurt
cereals,pork
brown bread,dog food,salty snack
other vegetables,rolls/buns,soda
jam,red/blush wine,rolls/buns,whole milk
chicken,soda
pork,root vegetables
dish cleaner,sliced cheese,whole milk
berries,butter milk,fruit/vegetable juice,other vegetables,pip fruit,soda,sweet spreads,whole milk
flour,vinegar
frankfurter,rolls/buns
rolls/buns,salty snack
sugar,turkey
frozen fish,packaged fruit/vegetables
liquor,red/blush wine
UHT-milk,soft cheese
berries,bottled beer,coffee,rice,root vegetables
rolls/buns,specialty chocolate
chicken,onions
bathroom cleaner,other vegetables
fruit/vegetable juice,spices
beef,hamburger meat
whipped/sour cream,whole milk
ice cream,whole milk
UHT-milk,other vegetables
bottled water,whipped/sour cream
chicken,citrus fruit,cream cheese ,oil,specialty chocolate,sweet spreads,turkey,whole milk
canned fish,citrus fruit
abrasive cleaner,bottled water,meat
frankfurter,margarine
citrus fruit,pip fruit
cream cheese ,frozen vegetables,soda
curd cheese,white bread
detergent,frozen dessert
coffee,whipped/sour cream
baking powder,root vegetables
grapes,whole milk
brown bread,canned beer
rolls/buns,whole milk
UHT-milk,butter milk,tropical fruit
frozen fish,rolls/buns
citrus fruit,cream cheese ,red/blush wine,sauces
canned beer,newspapers,sausage,tropical fruit
cake bar,chicken,fruit/vegetable juice
brown bread,long life bakery product
frankfurter,soda
white wine,whole milk
cake bar,pork
detergent,shopping bags,soft cheese,tropical fruit
liquor,misc. beverages
beverages,margarine
coffee,soft cheese,whole milk
canned fish,salty snack
meat spreads,shopping bags
butter,citrus fruit
UHT-milk,specialty cheese
napkins,pork
hamburger meat,hygiene articles,soda,tropical fruit
other vegetables,pork
packaged fruit/vegetables,specialty bar,whipped/sour cream
chewing gum,instant coffee
margarine,other vegetables
ham,shopping bags,whole milk
coffee,whole milk
dishes,fruit/vegetable juice,herbs
berries,other vegetables
brown bread,pastry
cream cheese ,pork,yogurt
curd,detergent
candy,ham
beef,misc. beverages
ham,soda,whole milk
roll products ,shopping bags
beef,salt
root vegetables,shopping bags
dessert,rolls/buns
pastry,yogurt
onions,other vegetables,rolls/buns,whipped/sour cream,yogurt
long life bakery product,specialty chocolate
curd,salty snack
canned beer,onions
oil,soda
other vegetables,salt
rolls/buns,shopping bags
butter milk,pet care
beverages,whole milk
bottled beer,ice cream
bottled beer,bottled water,sausage
butter,hygiene articles
bottled water,whipped/sour cream
coffee,cream cheese 
cleaner,meat,newspapers
butter,other vegetables,pastry
dental care,tropical fruit
other vegetables,tropical fruit
canned beer,yogurt
frankfurter,other vegetables
brown bread,flower (seeds),other vegetables
cream cheese ,root vegetables
candy,coffee
bottled water,hygiene articles,other vegetables,soda,whole milk
chocolate,curd cheese,frankfurter,pastry,soda
cream cheese ,pork
newspapers,other vegetables
canned beer,ice cream
dessert,hard cheese
pip fruit,soda
shopping bags,sugar
artif. sweetener,domestic eggs,whole milk
chewing gum,tropical fruit
liquor (appetizer),misc. beverages
bottled water,soda
berries,domestic eggs
frozen fish,pip fruit
misc. beverages,shopping bags
cream cheese ,white bread,whole milk
butter,pork
bottled water,domestic eggs,kitchen towels
UHT-milk,brown bread,ice cream,whole milk
candy,onions,rolls/buns
bottled beer,curd,newspapers,whole milk
dessert,hygiene articles
ice cream,salty snack
beverages,meat,pip fruit,soda
curd,ham
napkins,root vegetables
UHT-milk,canned vegetables
curd,frozen vegetables,rolls/buns
shopping bags,specialty chocolate
frozen vegetables,sausage
napkins,sausage
margarine,nuts/prunes
beverages,bottled beer
hamburger meat,pasta,spread cheese
beef,rolls/buns
bottled water,shopping bags,whipped/sour cream
newspapers,soda
bottled beer,tropical fruit
pip fruit,whipped/sour cream
bottled water,other vegetables
coffee,other vegetables
other vegetables
whipped/sour cream,whole milk
brown bread,newspapers
butter,candy,margarine
other vegetables,pastry,yogurt
pastry,white bread
finished products,whole milk
frozen meals,ham,sparkling wine,tropical fruit
canned beer,detergent,frozen dessert,grapes,sugar
chicken,fruit/vegetable juice
pip fruit,sausage,tropical fruit
long life bakery product,nuts/prunes
long life bakery product,whole milk
ham,processed cheese
rolls/buns,whipped/sour cream
citrus fruit,other vegetables
bottled water,whole milk
coffee,frozen potato products
red/blush wine,rolls/buns
berries,bottled water,curd,shopping bags
bottled water,pip fruit
brown bread,pip fruit
herbs,margarine
newspapers,red/blush wine
beef,hygiene articles,ketchup,pork
butter milk,whole milk
Instant food products,pastry,pip fruit
ice cream,whole milk
cake bar,oil
UHT-milk,coffee
berries,pip fruit
curd,tropical fruit
bottled beer,whole milk
salt,turkey
frankfurter,pet care
bathroom cleaner,soda
root vegetables,sausage,spread cheese,tropical fruit
white bread,zwieback
coffee,other vegetables
sausage,sugar
citrus fruit,pork
grapes,pot plants,rolls/buns
margarine,pip fruit,rolls/buns
citrus fruit,cream cheese 
sausage,whipped/sour cream
bottled beer,hamburger meat,other vegetables
curd,frozen meals,rolls/buns,tropical fruit
salty snack,whole milk
brown bread,processed cheese,rolls/buns
soda,whole milk
butter,chicken,soda,whole milk
beverages,pastry
butter,root vegetables
salty snack,tropical fruit
candy,sausage
female sanitary products,whole milk
canned beer,coffee
grapes,whole milk
curd,hygiene articles,whole milk
bottled water,margarine
sausage,tea
cream cheese ,curd,fruit/vegetable juice,other vegetables,waffles,whole milk,yogurt
brown bread,chewing gum,coffee,napkins
beverages,butter,domestic eggs
beef,shopping bags
chocolate,tropical fruit
other vegetables,rolls/buns
beef,mayonnaise
flour,root vegetables
domestic eggs,newspapers
canned beer,white bread
bottled beer,salty snack
hygiene articles,other vegetables
beef,specialty chocolate
napkins,other vegetables
oil,whipped/sour cream
hamburger meat,root vegetables
butter,butter milk,pork,rolls/buns,soft cheese
chewing gum,pastry
hard cheese,pork
beverages,canned beer,hamburger meat,other vegetables
